,Territory,County,subcategory,BRAND,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,White Space Score,WEIGHT,AWS,overall_coverage_pct,Opportunity Score
942,LAKE,NAROK,bar soap,USHINDI,918.475,0.025570835,0.01707934,54.97061151,0.098801654,5.431187363,2.21,5.3111581222777
943,LAKE,NAROK,bar soap,WHITEWASH,36.75,0.000151221,0.001312801,45.05765285,0.002624586,0.11825769,2.21,0.115644195051
944,LAKE,NAROK,bathing soap,AFRISENSE,25.4275,0.013822889,0.017822629,62.1519591,0.074912163,4.65593767,2.21,4.553041447493
945,LAKE,NAROK,bathing soap,DETREX,188.036,0.00285741,0.007800276,64.44629121,0.019299191,1.243761283,2.21,1.2162741586457
946,LAKE,NAROK,bathing soap,SAWA,120.34,0.000951398,0.000624462,37.59964651,0.025186917,0.947019179,2.21,0.9260900551441
947,LAKE,NAROK,bodywash,SAWA,9.32,7.32e-05,4.84e-05,50.01920131,0.129555435,6.480259385,2.21,6.3370456525915
948,LAKE,NAROK,detergent,USHINDI,0.0,0.0,0.0,61.56176694,,,2.21,
949,LAKE,NAROK,dishwashing liquid,USHINDI,386.3224167,0.010755423,0.00718379,61.56176694,0.137519044,8.465915314,2.21,8.2788185855606
950,LAKE,NAROK,dishwashing paste,USHINDI,117.6,0.003274047,0.00218681,61.56176694,0.061654608,3.795566631,2.21,3.7116846084549
951,LAKE,NAROK,fat,FRYMATE,608.5,0.017046804,0.064975974,49.7624333,0.109956236,5.471689876,2.21,5.3507655297404
952,LAKE,NAROK,fat,MPISHI POA,10.47166667,0.000367404,0.001019882,49.67336696,0.00224772,0.1116518,2.21,0.10918429521999999
953,LAKE,NAROK,glycerine,SAWA,206.4210347,0.001632307,0.001071149,50.01920131,0.024877605,1.244357954,2.21,1.2168576432166
954,LAKE,NAROK,handwash,SAWA,62.195,0.000491465,0.000322739,50.01920131,0.223096131,11.15909029,2.21,10.912474394591
955,LAKE,NAROK,lotion,BELLEZA,95.71960417,0.028322311,0.023581665,50.01920131,0.099624452,4.983135536,2.21,4.8730082406544
956,LAKE,NAROK,lotion,FRESCO,58.76645833,0.025672318,0.025226612,50.01920131,0.108371665,5.420664134,2.21,5.3008674566386
957,LAKE,NAROK,margarine,ONJA,43.0,0.009390709,0.022039979,98.70452409,0.11821975,11.66882413,2.21,11.410943116727001
958,LAKE,NAROK,milking jelly,SAWA,387.7416667,0.003066572,0.002012048,66.6946847,0.06714955,4.478518072,2.21,4.3795428226088
959,LAKE,NAROK,oil,FRESH FRI,4182.550333,0.02368818,0.010934194,39.98659082,0.041422137,1.656330045,2.21,1.6197251510055
960,LAKE,NAROK,oil,POPCO,138.974,0.001038742,0.001966364,42.35977946,0.007973193,0.337742677,2.21,0.3302785638383
961,LAKE,NAROK,oil,SALIT,21641.24817,0.089745901,0.025408396,33.40488856,0.095422464,3.187576786,2.21,3.1171313390294
962,LAKE,NAROK,petroleum jelly,SAWA,15.74625,0.00012405,8.17e-05,66.6946847,0.025897463,1.727223122,2.21,1.6890514910038001
963,LAKE,NAROK,toilet soap,SAWA,1772.273958,0.014018366,0.009196587,37.59964651,0.024749606,0.930576427,2.21,0.9100106879633
964,LAKE,NYAMIRA,bar soap,NDUME,47549.0,0.110235153,0.06113299,15.33899468,0.168779546,2.588908565,19.54,2.083035831399
965,LAKE,NYAMIRA,bar soap,POPCO,1180.0,0.009964225,0.016695994,46.70811119,0.137663495,6.430001808,19.54,5.1735794547168
966,LAKE,NYAMIRA,bar soap,USHINDI,1938.625,0.053972357,0.036049359,54.97061151,0.208540632,11.46360609,19.54,9.223617460014001
967,LAKE,NYAMIRA,bar soap,WHITEWASH,790.55,0.003491587,0.028240399,45.05765285,0.060600059,2.730496431,19.54,2.1969574283826
968,LAKE,NYAMIRA,bathing soap,AFRISENSE,20.435,0.011068243,0.014323289,62.1519591,0.059983554,3.728095386,19.54,2.9996255475756
969,LAKE,NYAMIRA,bathing soap,DETREX,463.2,0.007038825,0.019214872,64.44629121,0.047540818,3.063829408,19.54,2.4651571416768
970,LAKE,NYAMIRA,bathing soap,DIVA,4.4,0.002563424,0.01093731,54.30539415,0.01100757,0.59777044,19.54,0.480966096024
971,LAKE,NYAMIRA,bathing soap,SAWA,130.6,0.001032555,0.000677702,37.59964651,0.027335452,1.027803347,19.54,0.8269705729962
972,LAKE,NYAMIRA,bodywash,SAWA,18.66,0.000147098,9.68e-05,50.01920131,0.26028308,13.01915177,19.54,10.475209514142
973,LAKE,NYAMIRA,detergent,USHINDI,0.0,0.0,0.0,61.56176694,,,19.54,
974,LAKE,NYAMIRA,dishwashing liquid,USHINDI,687.30725,0.019135002,0.0127807,61.56176694,0.2446605,15.06173269,19.54,12.118670122373999
975,LAKE,NYAMIRA,dishwashing paste,USHINDI,317.8,0.008847722,0.005909594,61.56176694,0.166614239,10.25706697,19.54,8.252836084062
976,LAKE,NYAMIRA,fat,FRYKING,36.0,0.012498373,0.295081967,51.65955291,1.0,51.65955291,19.54,41.565276271386004
977,LAKE,NYAMIRA,fat,FRYMATE,643.0,0.018022118,0.068659904,49.7624333,0.116247265,5.784746759,19.54,4.6544072422914
978,LAKE,NYAMIRA,fat,MPISHI POA,284.9745,0.012406238,0.027754921,49.67336696,0.075899486,3.770183012,19.54,3.0334892514552
979,LAKE,NYAMIRA,glycerine,SAWA,413.0662153,0.003266892,0.002143461,50.01920131,0.049789918,2.490451953,19.54,2.0038176413838
980,LAKE,NYAMIRA,handwash,SAWA,59.61416667,0.00047105,0.000309347,50.01920131,0.213829073,10.69555943,19.54,8.605647117378
981,LAKE,NYAMIRA,lotion,BELLEZA,120.0230208,0.035558587,0.029569101,50.01920131,0.125078239,6.25631362,19.54,5.0338299386520005
982,LAKE,NYAMIRA,lotion,FRESCO,62.4518125,0.027285011,0.02680862,50.01920131,0.115179393,5.761181236,19.54,4.635446422485599
983,LAKE,NYAMIRA,margarine,ONJA,93.5,0.02054908,0.047924141,98.70452409,0.258692629,25.5341328,19.54,20.54476325088
984,LAKE,NYAMIRA,milking jelly,SAWA,538.536,0.004259371,0.002794541,66.6946847,0.093268581,6.22051863,19.54,5.005029289698
985,LAKE,NYAMIRA,oil,FRESH FRI,36602.218,0.207377606,0.095687016,39.98659082,0.362629104,14.50030162,19.54,11.666942683452
986,LAKE,NYAMIRA,oil,POPCO,1919.925,0.016308147,0.027165302,42.35977946,0.12517828,5.302524349,19.54,4.266411091205399
987,LAKE,NYAMIRA,oil,SALIT,50180.11017,0.208154593,0.058915091,33.40488856,0.221320685,7.393192828,19.54,5.9485629494088
988,LAKE,NYAMIRA,petroleum jelly,SAWA,11.22,8.82e-05,5.82e-05,66.6946847,0.018422992,1.228715636,19.54,0.9886246007256
989,LAKE,NYAMIRA,toilet soap,SAWA,3405.058639,0.026933861,0.017669343,37.59964651,0.04755208,1.787941386,19.54,1.4385776391756
990,LAKE,NYANDARUA,bar soap,USHINDI,35.5,0.000988339,0.000660134,54.97061151,0.003818785,0.209920957,22.81,0.1620379867083
991,LAKE,NYANDARUA,fat,FRYMATE,25.0,0.000551265,0.002669514,49.7624333,0.003555799,0.176945195,22.81,0.1365839960205
992,LAKE,NYANDARUA,glycerine,SAWA,0.454,3.09e-06,2.36e-06,50.01920131,4.7e-05,0.002353252,22.81,0.0018164752188000002
993,LAKE,NYANDARUA,lotion,FRESCO,0.597625,0.000217931,0.000256542,50.01920131,0.000919963,0.046015825,22.81,0.0355196153175
994,LAKE,NYANDARUA,oil,FRESH FRI,42.768,0.000232226,0.000111806,39.98659082,0.00040608,0.016237767,22.81,0.0125339323473
995,LAKE,NYANDARUA,oil,POPCO,64.148,0.000397204,0.00090764,42.35977946,0.003048864,0.129149205,22.81,0.0996902713395
996,LAKE,NYANDARUA,oil,SALIT,115.83,0.000436221,0.000135993,33.40488856,0.000463813,0.015493612,22.81,0.011959519102800001
997,LAKE,NYANDARUA,toilet soap,SAWA,11.4,8.97e-05,5.92e-05,37.59964651,0.000158315,0.005952594,22.81,0.004594807308600001
998,LAKE,SIAYA,bar soap,NDUME,31750.95,0.073609767,0.04082169,15.33899468,0.112702916,1.728749425,38.53,1.0626622715475
999,LAKE,SIAYA,bar soap,USHINDI,3097.1,0.086224921,0.057591576,54.97061151,0.333159426,18.31397739,38.53,11.257601901633002
1000,LAKE,SIAYA,bar soap,WHITEWASH,1351.775,0.005978583,0.048288742,45.05765285,0.103764406,4.675380601,38.53,2.8739564554347
1001,LAKE,SIAYA,bathing soap,4U,3714.25,0.07371856,0.064949429,54.9977423,0.07371856,4.054354388,38.53,2.4922116423036003
1002,LAKE,SIAYA,bathing soap,AFRISENSE,334.8,0.184521289,0.234667826,62.1519591,1.0,62.1519591,38.53,38.20480925877
1003,LAKE,SIAYA,bathing soap,DETREX,1594.188,0.024225411,0.066131518,64.44629121,0.16362047,10.54473246,38.53,6.481847043162
1004,LAKE,SIAYA,bathing soap,DIVA,18.0,0.011225708,0.044743542,54.30539415,0.048204188,2.617747438,38.53,1.6091293501386
1005,LAKE,SIAYA,bathing soap,SAWA,358.92,0.00283859,0.001862488,37.59964651,0.075147692,2.825526662,38.53,1.7368512391314002
1006,LAKE,SIAYA,bodywash,SAWA,9.848333333,7.74e-05,5.11e-05,50.01920131,0.136950271,6.850143198,38.53,4.2107830238106
1007,LAKE,SIAYA,detergent,USHINDI,0.0,0.0,0.0,61.56176694,,,38.53,
1008,LAKE,SIAYA,dishwashing liquid,USHINDI,376.455,0.010480709,0.007000302,61.56176694,0.134006543,8.249679573,38.53,5.0710780335231
1009,LAKE,SIAYA,dishwashing paste,USHINDI,189.4,0.005272997,0.003521954,61.56176694,0.099297473,6.112927891,38.53,3.7576167745977003
1010,LAKE,SIAYA,fat,FRYKING,12.0,0.0,0.098360656,51.65955291,0.0,0.0,38.53,0.0
1011,LAKE,SIAYA,fat,FRYMATE,231.0,0.006374883,0.024666311,49.7624333,0.041119621,2.046212383,38.53,1.2578067518301
1012,LAKE,SIAYA,fat,MPISHI POA,125.466,0.005410695,0.012219686,49.67336696,0.033101812,1.644278449,38.53,1.0107379626003001
1013,LAKE,SIAYA,glycerine,DIVA,2.252166667,0.001195399,0.005598329,50.01920131,0.217282243,10.86828427,38.53,6.680734340769001
1014,LAKE,SIAYA,glycerine,SAWA,763.1112917,0.006035785,0.003959895,50.01920131,0.091989947,4.601263673,38.53,2.8283967797931
1015,LAKE,SIAYA,handwash,SAWA,98.67,0.000779986,0.000512013,50.01920131,0.354067766,17.71018686,38.53,10.886451862842002
1016,LAKE,SIAYA,lotion,BELLEZA,261.6601458,0.077730656,0.064463094,50.01920131,0.27341957,13.67622852,38.53,8.406777671244
1017,LAKE,SIAYA,lotion,FRESCO,131.3778958,0.057446716,0.056396443,50.01920131,0.2425023,12.12977136,38.53,7.456170454992
1018,LAKE,SIAYA,margarine,ONJA,360.0,0.079434348,0.184520759,98.70452409,1.0,98.70452409,38.53,60.673670958123004
1019,LAKE,SIAYA,milking jelly,SAWA,5773.414667,0.045667802,0.029959087,66.6946847,1.0,66.6946847,38.53,40.99722268509
1020,LAKE,SIAYA,oil,FRESH FRI,17587.88967,0.099642663,0.045978981,39.98659082,0.174239303,6.96723573,38.53,4.282759803231
1021,LAKE,SIAYA,oil,POPCO,3615.608,0.030846485,0.051157771,42.35977946,0.236771847,10.02960324,38.53,6.165197111628
1022,LAKE,SIAYA,oil,SALIT,87948.87117,0.364858446,0.103258358,33.40488856,0.387936292,12.95896862,38.53,7.965878010714
1023,LAKE,SIAYA,petroleum jelly,SAWA,605.625,0.004790052,0.003142676,66.6946847,1.0,66.6946847,38.53,40.99722268509
1024,LAKE,SIAYA,toilet soap,SAWA,5689.975,0.045007785,0.029526106,37.59964651,0.079461826,2.987736587,38.53,1.8365616800289002
1025,LAKE,TURKANA,bar soap,USHINDI,10.0,0.000278405,0.000185953,54.97061151,0.001075714,0.059132664,0.27,0.058973005807199996
1026,LAKE,TURKANA,milking jelly,SAWA,4.056666667,3.16e-05,2.11e-05,66.6946847,0.000691612,0.04612682,0.27,0.046002277586
1027,LAKE,TURKANA,toilet soap,SAWA,5.424,4.24e-05,2.81e-05,37.59964651,7.49e-05,0.002814634,0.27,0.0028070344882
1028,LAKE,VIHIGA,bar soap,NDUME,25468.7,0.059045322,0.032744701,15.33899468,0.090403492,1.386698681,74.55,0.35291481431450006
1029,LAKE,VIHIGA,bar soap,USHINDI,2583.9,0.071937158,0.048048456,54.97061151,0.277953777,15.27928907,74.55,3.888579068315001
1030,LAKE,VIHIGA,bar soap,WHITEWASH,2287.81,0.0101265,0.081726224,45.05765285,0.175755746,7.919141399,74.55,2.0154214860455006
1031,LAKE,VIHIGA,bathing soap,4U,1615.75,0.032001201,0.028253898,54.9977423,0.032001201,1.759993791,74.55,0.44791841980950015
1032,LAKE,VIHIGA,bathing soap,AFRISENSE,170.1,0.093646934,0.119226395,62.1519591,0.507512895,31.54292071,74.55,8.027673320695001
1033,LAKE,VIHIGA,bathing soap,DETREX,1234.478,0.018759229,0.051209709,64.44629121,0.126701412,8.165436096,74.55,2.0781034864320005
1034,LAKE,VIHIGA,bathing soap,SAWA,657.48,0.00520023,0.003411759,37.59964651,0.137668813,5.176298705,74.55,1.3173680204225002
1035,LAKE,VIHIGA,bodywash,SAWA,49.73,0.000392865,0.000258056,50.01920131,0.695155449,34.77112034,74.55,8.849250126530002
1036,LAKE,VIHIGA,detergent,USHINDI,0.0,0.0,0.0,61.56176694,,,74.55,
1037,LAKE,VIHIGA,dishwashing liquid,USHINDI,811.978,0.022605902,0.015098993,61.56176694,0.2890395,17.79378231,74.55,4.528517597895001
1038,LAKE,VIHIGA,dishwashing paste,USHINDI,398.4,0.011091669,0.007408377,61.56176694,0.208870714,12.85845022,74.55,3.2724755809900006
1039,LAKE,VIHIGA,fat,FRYMATE,617.0,0.017287099,0.065883609,49.7624333,0.1115062,5.548819833,74.55,1.4121746474985002
1040,LAKE,VIHIGA,fat,MPISHI POA,311.39,0.013564739,0.030327643,49.67336696,0.08298702,4.122244701,74.55,1.0491112764045
1041,LAKE,VIHIGA,glycerine,SAWA,333.3629167,0.002636431,0.001729869,50.01920131,0.040181209,2.009831975,74.55,0.5115022376375001
1042,LAKE,VIHIGA,handwash,SAWA,24.67,0.000194638,0.000128016,50.01920131,0.088354237,4.419408358,74.55,1.1247394271110003
1043,LAKE,VIHIGA,lotion,BELLEZA,227.0975,0.067439722,0.055948174,50.01920131,0.237220947,11.86560231,74.55,3.0197957878950006
1044,LAKE,VIHIGA,lotion,FRESCO,120.72025,0.052782984,0.051821447,50.01920131,0.222815087,11.14503271,74.55,2.8364108246950006
1045,LAKE,VIHIGA,margarine,ONJA,282.0,0.062199635,0.144541261,98.70452409,0.783031989,77.28879981,74.55,19.669999551645006
1046,LAKE,VIHIGA,milking jelly,SAWA,2389.191333,0.018898246,0.012397861,66.6946847,0.413819915,27.59958873,74.55,7.024095331785002
1047,LAKE,VIHIGA,oil,FRESH FRI,13358.204,0.075677318,0.034921563,39.98659082,0.132332504,5.291525694,74.55,1.3466932891230003
1048,LAKE,VIHIGA,oil,POPCO,8592.576,0.073517696,0.121577625,42.35977946,0.564308075,23.9039656,74.55,6.083559245200001
1049,LAKE,VIHIGA,oil,SALIT,36663.24,0.152072647,0.043045305,33.40488856,0.161691471,5.401285582,74.55,1.3746271806190002
1050,LAKE,VIHIGA,petroleum jelly,SAWA,193.035,0.001526423,0.001001687,66.6946847,0.318665123,21.25326988,74.55,5.408957184460002
1051,LAKE,VIHIGA,toilet soap,SAWA,4286.588,0.033906849,0.022243727,37.59964651,0.05986298,2.250826905,74.55,0.5728354473225001
1052,NAIROBI,BUNGOMA,bar soap,USHINDI,101.0,0.002811894,0.001093871,64.68852176,0.007731702,0.500152391,36.21,0.3190472102188999
1053,NAIROBI,BUNGOMA,bathing soap,DETREX,59.267,0.000900626,0.001153774,67.19783718,0.001913276,0.128568012,36.21,0.0820135348548
1054,NAIROBI,BUNGOMA,fat,MPISHI POA,108.9053333,0.004684396,0.048237616,45.63081372,0.144772005,6.606064406,36.21,4.214008484587399
1055,NAIROBI,BUNGOMA,glycerine,SAWA,3.530722222,2.74e-05,1.61e-05,50.01920131,0.00226452,0.113269506,36.21,0.0722546178774
1056,NAIROBI,BUNGOMA,lotion,BELLEZA,9.8608125,0.002758089,0.002742002,50.01920131,0.006914498,0.345857674,36.21,0.22062261024459998
1057,NAIROBI,BUNGOMA,lotion,FRESCO,17.0323125,0.007409667,0.007794694,50.01920131,0.022815729,1.141224563,36.21,0.7279871487376999
1058,NAIROBI,BUNGOMA,milking jelly,SAWA,10.3445,8.13e-05,4.71e-05,74.972525,0.002104022,0.157743855,36.21,0.10062480510449998
1059,NAIROBI,BUNGOMA,oil,FRESH FRI,532.8856667,0.003009227,0.001188878,37.81685091,0.003009227,0.113799475,36.21,0.07259268510249998
1060,NAIROBI,BUNGOMA,oil,SALIT,66.827,0.000232906,0.000259106,55.19586421,0.000314743,0.01737251,36.21,0.011081924128999998
1061,NAIROBI,BUNGOMA,toilet soap,SAWA,209.205,0.001654329,0.0009533,58.99760368,0.002513053,0.148264085,36.21,0.09457765982149997
1062,NAIROBI,KAJIADO,bar soap,NDUME,35514.975,0.082336089,0.292795144,43.85208803,0.576261623,25.27027541,3.83,24.302423861797
1063,NAIROBI,KAJIADO,bar soap,POPCO,10630.0,0.090986032,0.065839692,48.74696664,1.0,48.74696664,3.83,46.879957817687995
1064,NAIROBI,KAJIADO,bar soap,USHINDI,7896.45,0.219841392,0.085521795,64.68852176,0.604485153,39.10325096,3.83,37.605596448232
1065,NAIROBI,KAJIADO,bar soap,WHITEWASH,93854.875,0.415894045,0.268821008,35.39564317,0.415894045,14.72083721,3.83,14.157029144856999
1066,NAIROBI,KAJIADO,bathing soap,4U,3108.0,0.061666547,0.3171995,49.97799822,0.517495934,25.86341085,3.83,24.872842214445
1067,NAIROBI,KAJIADO,bathing soap,AFRISENSE,270.6475,0.149124707,0.331224281,67.59199191,1.0,67.59199191,3.83,65.003218619847
1068,NAIROBI,KAJIADO,bathing soap,DETREX,7582.572333,0.115225389,0.147612894,67.19783718,0.244782999,16.44888813,3.83,15.818895714621
1069,NAIROBI,KAJIADO,bathing soap,DIVA,130.7,0.083008021,0.126186045,48.75881265,0.312810686,15.25227761,3.83,14.668115377537001
1070,NAIROBI,KAJIADO,bathing soap,SAWA,3875.13,0.030652174,0.017658093,58.99760368,1.0,58.99760368,3.83,56.737995459055995
1071,NAIROBI,KAJIADO,detergent,RAINBOW,15.0,0.007875273,0.175849941,74.51829581,0.536231884,39.95908616,3.83,38.428653160071995
1072,NAIROBI,KAJIADO,detergent,USHINDI,0.0,0.0,0.0,74.51829581,,,3.83,
1073,NAIROBI,KAJIADO,dishwashing liquid,USHINDI,5437.565667,0.151384737,0.058891068,74.51829581,0.499870717,37.24951396,3.83,35.822857575332
1074,NAIROBI,KAJIADO,dishwashing paste,USHINDI,2423.6,0.067474321,0.026248583,74.51829581,0.079850815,5.950346661,3.83,5.7224483838837
1075,NAIROBI,KAJIADO,fat,DIRIA,79839.0,1.0,0.786393566,46.10392559,1.0,46.10392559,3.83,44.338145239903
1076,NAIROBI,KAJIADO,fat,FRYKING,120.0,0.056242677,1.0,45.55928113,1.0,45.55928113,3.83,43.814360662721
1077,NAIROBI,KAJIADO,fat,FRYMATE,314.5,0.008735427,0.340183883,44.10888076,0.758282209,33.44697952,3.83,32.165960204384
1078,NAIROBI,KAJIADO,fat,MPISHI POA,739.882,0.032357056,0.327717133,45.63081372,1.0,45.63081372,3.83,43.883153554524
1079,NAIROBI,KAJIADO,glycerine,DIVA,100.701,0.063900678,0.097223113,50.01920131,1.0,50.01920131,3.83,48.103465899827
1080,NAIROBI,KAJIADO,glycerine,SAWA,1531.059931,0.012110338,0.006976695,50.01920131,1.0,50.01920131,3.83,48.103465899827
1081,NAIROBI,KAJIADO,handwash,SAWA,32.90666667,0.000259791,0.000149948,50.01920131,1.0,50.01920131,3.83,48.103465899827
1082,NAIROBI,KAJIADO,lotion,BELLEZA,1340.273667,0.398884902,0.372690763,50.01920131,1.0,50.01920131,3.83,48.103465899827
1083,NAIROBI,KAJIADO,lotion,FRESCO,742.25025,0.324761365,0.339684566,50.01920131,1.0,50.01920131,3.83,48.103465899827
1084,NAIROBI,KAJIADO,margarine,ONJA,1617.0,0.357178368,0.35663873,92.03302737,0.857787211,78.94475391,3.83,75.921169835247
1085,NAIROBI,KAJIADO,milking jelly,SAWA,4541.9815,0.035927038,0.020696785,74.972525,0.929532929,69.68943074,3.83,67.020325542658
1086,NAIROBI,KAJIADO,oil,FRESH FRI,116131.6027,0.657990091,0.259091822,37.81685091,0.657990091,24.88311317,3.83,23.930089935589002
1087,NAIROBI,KAJIADO,oil,FRESH ZAIT,1479.06,0.027646662,0.486803519,46.38287022,0.947976879,43.96988853,3.83,42.285841799301
1088,NAIROBI,KAJIADO,oil,POPCO,24476.766,0.209704552,0.151603269,46.23935775,0.209704552,9.696603804,3.83,9.3252238783068
1089,NAIROBI,KAJIADO,oil,SALIT,58479.8475,0.242590481,0.226741776,55.19586421,0.327830326,18.09487817,3.83,17.401844336089002
1090,NAIROBI,KAJIADO,petroleum jelly,SAWA,183.28125,0.001449269,0.000835171,74.972525,0.539313192,40.43367177,3.83,38.885062141209
1091,NAIROBI,KAJIADO,toilet soap,SAWA,42977.87765,0.339958945,0.195840488,58.99760368,0.516423755,30.467764,3.83,29.300848638799998
1092,NAIROBI,KIAMBU,bar soap,NDUME,23179.6,0.053738391,0.191098947,43.85208803,0.376109343,16.49318002,47.74,8.619335878451999
1093,NAIROBI,KIAMBU,bar soap,POPCO,2210.0,0.018795173,0.013688215,48.74696664,0.206572071,10.06976185,47.74,5.26245754281
1094,NAIROBI,KIAMBU,bar soap,USHINDI,10551.725,0.293765669,0.114279513,64.68852176,0.807750457,52.25218304,47.74,27.306990856703997
1095,NAIROBI,KIAMBU,bar soap,WHITEWASH,17361.87333,0.076925252,0.049728224,35.39564317,0.076925252,2.72281878,47.74,1.4229450944279998
1096,NAIROBI,KIAMBU,bathing soap,4U,522.0,0.010257878,0.053274819,49.97799822,0.086082496,4.302230818,47.74,2.2483458254868
1097,NAIROBI,KIAMBU,bathing soap,AFRISENSE,167.7075,0.092326855,0.205244076,67.59199191,0.619125142,41.8479016,47.74,21.869713376159996
1098,NAIROBI,KIAMBU,bathing soap,DETREX,10594.24328,0.160990988,0.206242267,67.19783718,0.342006714,22.98211145,47.74,12.01045144377
1099,NAIROBI,KIAMBU,bathing soap,DIVA,93.6,0.059377819,0.090367359,48.75881265,0.223761703,10.91035498,47.74,5.701751512547999
1100,NAIROBI,KIAMBU,bathing soap,SAWA,3634.775,0.028750941,0.016562849,58.99760368,0.937973964,55.33821617,47.74,28.919751770441998
1101,NAIROBI,KIAMBU,detergent,RAINBOW,27.8,0.014686319,0.325908558,74.51829581,1.0,74.51829581,47.74,38.943261390306
1102,NAIROBI,KIAMBU,detergent,USHINDI,0.0,0.0,0.0,74.51829581,,,47.74,
1103,NAIROBI,KIAMBU,dishwashing liquid,USHINDI,2096.2895,0.058361821,0.022703676,74.51829581,0.192710084,14.36042703,47.74,7.504759165877999
1104,NAIROBI,KIAMBU,dishwashing paste,USHINDI,2200.0,0.061249177,0.023826903,74.51829581,0.072483823,5.401370958,47.74,2.8227564626508
1105,NAIROBI,KIAMBU,fat,FRYMATE,163.5,0.004466658,0.176852353,44.10888076,0.387730061,17.10233904,47.74,8.937682382303999
1106,NAIROBI,KIAMBU,glycerine,DIVA,96.75802778,0.06138927,0.093416318,50.01920131,0.96069826,48.05335964,47.74,25.112685747863996
1107,NAIROBI,KIAMBU,glycerine,SAWA,966.3053125,0.007643071,0.004403235,50.01920131,0.631119512,31.56809392,47.74,16.497485882592
1108,NAIROBI,KIAMBU,lotion,BELLEZA,885.5806458,0.26350129,0.246253981,50.01920131,0.660594796,33.04242406,47.74,17.267970813755998
1109,NAIROBI,KIAMBU,lotion,FRESCO,571.2298958,0.249923724,0.261418543,50.01920131,0.769561133,38.49283321,47.74,20.116354635546
1110,NAIROBI,KIAMBU,margarine,ONJA,640.25,0.141357786,0.141210851,92.03302737,0.339479968,31.2433692,47.74,16.32778474392
1111,NAIROBI,KIAMBU,milking jelly,SAWA,3352.521389,0.026518286,0.015276683,74.972525,0.686102202,51.43881446,47.74,26.881924436795998
1112,NAIROBI,KIAMBU,oil,FRESH FRI,115223.9003,0.652847061,0.257066721,37.81685091,0.652847061,24.68861998,47.74,12.902272801547998
1113,NAIROBI,KIAMBU,oil,POPCO,1318.636,0.011152853,0.008167318,46.23935775,0.011152853,0.515700774,47.74,0.2695052244924
1114,NAIROBI,KIAMBU,oil,SALIT,16118.34033,0.066831172,0.062495052,55.19586421,0.090313868,4.98495201,47.74,2.6051359204259996
1115,NAIROBI,KIAMBU,petroleum jelly,SAWA,214.6675,0.001697538,0.000978191,74.972525,0.631700757,47.36020079,47.74,24.750440932853998
1116,NAIROBI,KIAMBU,toilet soap,SAWA,51670.63035,0.408719516,0.2354514,58.99760368,0.620876345,36.63021652,47.74,19.142951153351998
1117,NAIROBI,KILIFI,bar soap,USHINDI,29.0,0.000807376,0.000314082,64.68852176,0.002219994,0.143608112,6.52,0.1342448630976
1118,NAIROBI,KILIFI,dishwashing paste,USHINDI,0.6,1.67e-05,6.5e-06,74.51829581,1.98e-05,0.001473101,6.52,0.0013770548148
1119,NAIROBI,KILIFI,milking jelly,SAWA,1.0625,7.9e-06,4.84e-06,74.972525,0.000204401,0.015324434,6.52,0.014325280903199998
1120,NAIROBI,KILIFI,oil,FRESH FRI,26.73166667,0.000141364,5.96e-05,37.81685091,0.000141364,0.00534596,6.52,0.004997403408
1121,NAIROBI,KIRINYAGA,bathing soap,SAWA,0.375,2.46e-06,1.71e-06,58.99760368,8.03e-05,0.004738759,48.59,0.0024361960019000004
1122,NAIROBI,KIRINYAGA,petroleum jelly,SAWA,0.06375,0.0,2.9e-07,74.972525,0.0,0.0,48.59,0.0
1123,NAIROBI,MACHAKOS,bar soap,NDUME,971.8,0.002252971,0.008011784,43.85208803,0.015768307,0.691473207,28.11,0.49710008851230003
1124,NAIROBI,MACHAKOS,bar soap,POPCO,100.0,0.00070459,0.000619376,48.74696664,0.007743932,0.377493194,28.11,0.27137985716659996
1125,NAIROBI,MACHAKOS,bar soap,USHINDI,2311.175,0.064344348,0.025030974,64.68852176,0.176923931,11.44494755,28.11,8.227772793695
1126,NAIROBI,MACHAKOS,bar soap,WHITEWASH,11677.875,0.051737353,0.033448003,35.39564317,0.051737353,1.831276871,28.11,1.3165049425619
1127,NAIROBI,MACHAKOS,bathing soap,4U,168.0,0.003220497,0.017145919,49.97799822,0.0270259,1.350700373,28.11,0.9710184981497
1128,NAIROBI,MACHAKOS,bathing soap,AFRISENSE,117.57,0.064663146,0.143884716,67.59199191,0.433617923,29.30909912,28.11,21.070311357368
1129,NAIROBI,MACHAKOS,bathing soap,DETREX,1193.632833,0.018138542,0.023236916,67.19783718,0.038533233,2.589349903,28.11,1.8614836452667
1130,NAIROBI,MACHAKOS,bathing soap,DIVA,56.7,0.035875003,0.054741765,48.75881265,0.13519277,6.591838933,28.11,4.7388730089337
1131,NAIROBI,MACHAKOS,bathing soap,SAWA,876.725,0.006934481,0.003995038,58.99760368,0.226231293,13.34710419,28.11,9.595233202191
1132,NAIROBI,MACHAKOS,bodywash,SAWA,12.43,9.78e-05,5.66e-05,50.01920131,0.081273362,4.065228659,28.11,2.9224928829551
1133,NAIROBI,MACHAKOS,detergent,RAINBOW,2.0,0.000957803,0.023446659,74.51829581,0.065217391,4.859888857,28.11,3.4937740992972994
